No,Type,Title,Authors,Volume,DOI,Paper_Link
573,Method,SpecTran: Spectral-Aware Transformer-based Adapter for LLM-Enhanced Sequential Recommendation,"Yu Cui, Feng Liu, Zhaoxiang Wang, Changwang Zhang, Jun Wang, Can Wang, Jiawei Chen",10.1145/3805712,10.1145/3805712.3809701,https://doi.org/10.1145/3805712.3809701
574,Method,SRAG: A Lightweight and Specialized Retrieval-augmented Generation System at the Edge,"Ruikun Luo, Zihan Xing, Lin Gu, Song Wu, Hai Jin, Xiaoyu Xia",10.1145/3805712,10.1145/3805712.3809702,https://doi.org/10.1145/3805712.3809702
575,Method,STRIDE: Strategic Iterative Decision-Making for Retrieval-Augmented Multi-Hop Question Answering,"Wei Chen, Lili Zhao, Zhi Zheng, Huijun Hou, Tong Xu",10.1145/3805712,10.1145/3805712.3809703,https://doi.org/10.1145/3805712.3809703
576,Method,StructAlign: Structured Cross-Modal Alignment for Continual Text-to-Video Retrieval,"Shaokun Wang, Weili Guan, Jizhou Han, Jianlong Wu, Yupeng Hu, Liqiang Nie",10.1145/3805712,10.1145/3805712.3809704,https://doi.org/10.1145/3805712.3809704
577,Method,SynDiSC: High-Quality Tabular Data Synthesis with Distributional and Semantic Consistency,"Fan Wu, Haoye Pan, Hao Wu, Kai Qian, Shucheng Li, Feng Lyu",10.1145/3805712,10.1145/3805712.3809705,https://doi.org/10.1145/3805712.3809705
578,Method,TAR: Generative Auto-Bidding and Budget Pacing via Multi-Scale Trajectory Modeling,"Liang Shi, Longxiang Xu, Zhengju Tang, Yundu Huang, Jian Xu, Zhi Yang",10.1145/3805712,10.1145/3805712.3809706,https://doi.org/10.1145/3805712.3809706
579,Method,Task-Aware Automated User Profile Generation for Recommendation Simulation Using Large Language Models,"Xinye Wanyan, Chenglong Ma, Danula Hettiachchi, Ziqi Xu, Jeffrey Chan",10.1145/3805712,10.1145/3805712.3809707,https://doi.org/10.1145/3805712.3809707
580,Method,Scaling Laws for Embedding Dimension in Information Retrieval,"Julian Killingback, Mahta Rafiee, Madine Manas, Hamed Zamani",10.1145/3805712,10.1145/3805712.3809708,https://doi.org/10.1145/3805712.3809708
581,Method,Think When Needed: Model-Aware Reasoning Routing for LLM-based Ranking,"Huizhong Guo, Tianjun Wei, Dongxia Wang, Yingpeng Du, Ziyan Wang, Jie Zhang, Zhu Sun",10.1145/3805712,10.1145/3805712.3809709,https://doi.org/10.1145/3805712.3809709
582,Method,TimelineReasoner: Advancing Timeline Summarization with Large Reasoning Models,"Liancheng Zhang, Xiaoxi Li, Zhicheng Dou",10.1145/3805712,10.1145/3805712.3809710,https://doi.org/10.1145/3805712.3809710
583,Method,Tokens to Types: Context Editing with Selective Entity Abstraction for Grounded Generation,"Rounak Sharma, Debabrata Mahapatra, Shiv Kumar Saini",10.1145/3805712,10.1145/3805712.3809711,https://doi.org/10.1145/3805712.3809711
584,Method,Tool-Star: Empowering Multi-Tool Collaborative Web Agent via Reinforcement Learning,"Guanting Dong, Yifei Chen, Xiaoxi Li, Jiajie Jin, Hongjin Qian, Yutao Zhu, Hangyu Mao, Guorui Zhou, Zhicheng Dou, Ji-Rong Wen",10.1145/3805712,10.1145/3805712.3809712,https://doi.org/10.1145/3805712.3809712
585,Method,Topic-Specific Classifiers are Better Relevance Judges than Prompted LLMs,"Lukas Gienapp, Martin Potthast, Andrew Yates, Harrisen Scells, Eugene Yang",10.1145/3805712,10.1145/3805712.3809713,https://doi.org/10.1145/3805712.3809713
586,Method,Towards Conflict-aware Selective Knowledge Unlearning for Continual Few-shot Knowledge Graph Completion,"Junlin Zhu, Bo Fu, Guiduo Duan",10.1145/3805712,10.1145/3805712.3809714,https://doi.org/10.1145/3805712.3809714
587,Method,Towards End-to-End Alignment of User Satisfaction via Questionnaire in Video Recommendation,"Na Li, Jiaqi Yu, Minzhi Xie, Tiantian He, Xiaoxiao Xu, Zixiu Wang, Lantao Hu, Yongqi Liu, Han Li, Kaiqiao Zhan, Kun Gai",10.1145/3805712,10.1145/3805712.3809715,https://doi.org/10.1145/3805712.3809715
588,Method,Towards Mixed-Modal Retrieval for Universal Retrieval-Augmented Generation,"Chenghao Zhang, Guanting Dong, Xinyu Yang, Zhicheng Dou",10.1145/3805712,10.1145/3805712.3809716,https://doi.org/10.1145/3805712.3809716
589,Method,Uncertainty Quantification for Retrieval-Augmented Reasoning,"Heydar Soudani, Hamed Zamani, Faegheh Hasibi",10.1145/3805712,10.1145/3805712.3809717,https://doi.org/10.1145/3805712.3809717
590,Method,Unifying Granularity and Reliability: A Robust and Efficient Framework for Text-based Person Retrieval,"Jingchen Hao, Jiang Liu, Zhen Peng, Yuting Zhang, Zhongjiang He, Weizhan Zhang, Hao Sun",10.1145/3805712,10.1145/3805712.3809718,https://doi.org/10.1145/3805712.3809718
591,Method,Unifying Search and Recommendation in LLMs via Gradient Multi-Subspace Tuning,"Jujia Zhao, Zihan Wang, Shuaiqun Pan, Suzan Verberne, Zhaochun Ren",10.1145/3805712,10.1145/3805712.3809719,https://doi.org/10.1145/3805712.3809719
592,Method,Optimizing Marketing Subsidies via Counterfactual Learning with Asymmetric Reward Function,"Xiang Li, Yanghao Xiao, Chunyuan Zheng, Qian Zou, Cheng Bing, Wei Lin, Haoxuan Li, Zhouchen Lin",10.1145/3805712,10.1145/3805712.3809750,https://doi.org/10.1145/3805712.3809750
593,Method,PurifAI: Detecting and Fixing Search-Induced Distortions in Web-Augmented LLMs,"Guoqing Wang, Zhao Zhang, Zeyu Sun, Xiaofei Xie, Yizhou Chen, Yanchao Tan, Dan Hao",10.1145/3805712,10.1145/3805712.3809751,https://doi.org/10.1145/3805712.3809751
594,Method,Seeing the Whole Through the Parts: Discovering Objects through Semantic Part Mining in Weak Supervision,"Shucheng Li, Weixuan Xu, Le Jiang, Hao Wu, Fengyuan Xu, Fan Wu, Feng Lyu",10.1145/3805712,10.1145/3805712.3809753,https://doi.org/10.1145/3805712.3809753
595,Method,Set-Based Cross-Domain Recommendation,"Kyunglim Kim, James Russell Geraci",10.1145/3805712,10.1145/3805712.3809754,https://doi.org/10.1145/3805712.3809754
596,Method,SilverTorch: A Unified Model-based System to Democratize Large-Scale Recommendation on GPUs,"Bi Xue, Hong Wu, Lei Chen, Chao Yang, Yiming Ma, Fei Ding, Zhen Wang, Liang Wang, Xiaoheng Mao, Ke Huang, Xialu Li, Peng Xia, Rui Jian, Yanli Zhao, Yanzun Huang, Yijie Deng, Harry Tran, Ryan Chang, Min Yu, Eric Dong, Jiazhou Wang, Qianqian Zhang, Keke Zhai, Hongzhang Yin, Pawel Garbacki, Zheng Fang, Yiyi Pan, Min Ni, Yang Liu",10.1145/3805712,10.1145/3805712.3809755,https://doi.org/10.1145/3805712.3809755
597,Method,SPRINT: Scalable and Predictive Intent Refinement for LLM-Enhanced Session-based Recommendation,"Gyuseok Lee, Wonbin Kweon, Zhenrui Yue, Yaokun Liu, Yifan Liu, Susik Yoon, Dong Wang, SeongKu Kang",10.1145/3805712,10.1145/3805712.3809756,https://doi.org/10.1145/3805712.3809756
598,Method,"Think, But Don't Tell: Implicit Reasoning for LLM-based Sequential Recommendation via Multi-Teacher Distillation","Weihai Lu, Xiaoxi Cui, Chenke Yin",10.1145/3805712,10.1145/3805712.3809758,https://doi.org/10.1145/3805712.3809758
599,Method,A Multi-Granularity Game-Theoretic Approach to Weakly Supervised Temporal Article Grounding,"Shuyi He, Hao Wen, Pu Zou, Song Zhou, Qingchao Kong",10.1145/3805712,10.1145/3805712.3809835,https://doi.org/10.1145/3805712.3809835
600,Method,ADaFuSE: Adaptive Diffusion-generated Image and Text Fusion for Interactive Text-to-Image Retrieval,"Zhuocheng Zhang, Xingwu Zhang, Kangheng Liang, Guanxuan Li, Richard McCreadie, Zijun Long",10.1145/3805712,10.1145/3805712.3809836,https://doi.org/10.1145/3805712.3809836
601,Method,Additive Control Variates Dominate Self-Normalisation in Off-Policy Evaluation,"Olivier Jeunen, Shashank Gupta",10.1145/3805712,10.1145/3805712.3809837,https://doi.org/10.1145/3805712.3809837
602,Method,AdversarialCoT: Single-Document Retrieval Poisoning for LLM Reasoning,"Hongru Song, Yu-An Liu, Ruqing Zhang, Jiafeng Guo, Maarten de Rijke, Yixing Fan, Xueqi Cheng",10.1145/3805712,10.1145/3805712.3809838,https://doi.org/10.1145/3805712.3809838
603,Method,An Analysis of Attribute Utilization in Side Information-integrated Sequential Recommendation,"Minje Kim, Wooseung Kang, Suwon Lee, Gun-Woo Kim, Sang-Min Choi",10.1145/3805712,10.1145/3805712.3809839,https://doi.org/10.1145/3805712.3809839
604,Method,Latent Retrieval Augmented Generation,"Shu Zhou, Junan Chen, Rui Ling, Tao Fan, Hao Wang",10.1145/3805712,10.1145/3805712.3809870,https://doi.org/10.1145/3805712.3809870
605,Method,Layer-wise Token Compression for Efficient Document Reranking,"Shengyao Zhuang, Zhichao Xu, Ivano Lauriola",10.1145/3805712,10.1145/3805712.3809871,https://doi.org/10.1145/3805712.3809871
606,Method,LearnDCG: End-to-End Joint Optimization of Ranker and Loss in Neural Ranking,"Mohammad Hossein Saliminabi, Dimitrios Androutsos, Ebrahim Bagheri",10.1145/3805712,10.1145/3805712.3809872,https://doi.org/10.1145/3805712.3809872
607,Method,LLM-based Semantic and ID Representations for Sequential Recommendation,"Donglin Zhou, Weike Pan, Zhong Ming",10.1145/3805712,10.1145/3805712.3809874,https://doi.org/10.1145/3805712.3809874
608,Method,Load-sensitive Selective Pruning in Dense Retrieval,"Maria Diana Calugaru, Federico Siciliano, Francesca Pezzuti, Nicola Tonellotto, Fabrizio Silvestri",10.1145/3805712,10.1145/3805712.3809875,https://doi.org/10.1145/3805712.3809875
609,Method,LUMI: Unsupervised Intent Clustering with Multiple Pseudo-Labels,"I-Fan Lin, Faegheh Hasibi, Suzan Verberne",10.1145/3805712,10.1145/3805712.3809876,https://doi.org/10.1145/3805712.3809876
610,Method,Mitigating Collaborative Semantic ID Staleness in Generative Retrieval,"Vladimir Baikalov, Iskander Bagautdinov, Sergey Muravyov",10.1145/3805712,10.1145/3805712.3809877,https://doi.org/10.1145/3805712.3809877
611,Method,MSW-NTM: A Spherical Wasserstein Autoencoder for Multimodal Neural Topic Modeling with LLM-Guided Topic Refinement,"Dayu Guo, Zhiwen Luo, Nizar Bouguila, Wentao Fan",10.1145/3805712,10.1145/3805712.3809878,https://doi.org/10.1145/3805712.3809878
612,Method,Named Entity-Driven Graph Smoothing to Enhance Pretrained Document Embeddings in Clustering Tasks,"Imed Keraghel, Mohamed Nadif",10.1145/3805712,10.1145/3805712.3809879,https://doi.org/10.1145/3805712.3809879
613,Method,Negotiating the Punchline: Contextual Meme Understanding via Discrete Semantic Energy Minimization,"Bingbing Wang, Zihan Wang, Zhengda Jin, Jing Li, Ruifeng Xu, Min Zhang",10.1145/3805712,10.1145/3805712.3809880,https://doi.org/10.1145/3805712.3809880
614,Method,Not All Imputations are Trustworthy: An Uncertainty-aware Multi-modal Entity Alignment Framework,"Weijie Wang, Shijie Luo, Xinyuan Lu, Qinpei Zhao, Weixiong Rao",10.1145/3805712,10.1145/3805712.3809881,https://doi.org/10.1145/3805712.3809881
615,Method,Numerical Hallucinations in Retrieval-Augmented Generation: Detection and Analysis,Sera Singha Roy,10.1145/3805712,10.1145/3805712.3809882,https://doi.org/10.1145/3805712.3809882
616,Method,On the Robustness of LLM Re-Rankings,"Reyhaneh Goli, Alistair Moffat",10.1145/3805712,10.1145/3805712.3809883,https://doi.org/10.1145/3805712.3809883
617,Method,One-Pass Decoding for Generative Recommendation with WFST-Constrained A* Search,"Puji Wang, Yingchen Zhang, Ruqing Zhang, Jiafeng Guo, Xueqi Cheng",10.1145/3805712,10.1145/3805712.3809884,https://doi.org/10.1145/3805712.3809884
618,Method,PrepRet: Automated Data Preparation Pipeline Selection for Neural Retrieval,"Jing Chang, Chang Liu",10.1145/3805712,10.1145/3805712.3809885,https://doi.org/10.1145/3805712.3809885
619,Method,Prototype-Calibrated Graph Prompting for Few-Shot Graph Adaptation,"Yumeng Zhao, Yan Yan, Chuang Zhao, Yingzi Shi, Bei Hua, Shuo Wen",10.1145/3805712,10.1145/3805712.3809886,https://doi.org/10.1145/3805712.3809886
620,Method,RCLRec: Reverse Curriculum Learning for Modeling Sparse Conversions in Generative Recommendation,"Yulei Huang, Hao Deng, Haibo Xing, Jinxin Hu, Chuanfei Xu, Zulong Chen, Yu Zhang, Xiaoyi Zeng",10.1145/3805712,10.1145/3805712.3809887,https://doi.org/10.1145/3805712.3809887
621,Method,REMICA: Reflective Memory and Interventional Context Alignment with Multi-Agent LLMs for Inappropriate Utterance Detection,"Juyoung Kim, Ji-Hong Park, Sang-Min Choi, Gun-Woo Kim",10.1145/3805712,10.1145/3805712.3809888,https://doi.org/10.1145/3805712.3809888
622,Method,Revisiting BM25 Feedback Models using HyDE,"Nour Jedidi, Jimmy Lin",10.1145/3805712,10.1145/3805712.3809889,https://doi.org/10.1145/3805712.3809889
623,Method,Revisiting Poison Pills for Neural Information Retrieval,"Moriya Menachem, Oren Kurland, Fiana Raiber",10.1145/3805712,10.1145/3805712.3809890,https://doi.org/10.1145/3805712.3809890
624,Method,Reward Shaping for Robust Refusal in Small Language Models for Retrieval-Augmented Question Answering,"Thilina C. Rajapakse, Maarten de Rijke",10.1145/3805712,10.1145/3805712.3809891,https://doi.org/10.1145/3805712.3809891
625,Method,RoTE: Coarse-to-Fine Multi-Level Rotary Time Embedding for Sequential Recommendation,"Haolin Zhang, Longtao Xiao, Guohao Cai, Ruixuan Li, Xiu Li",10.1145/3805712,10.1145/3805712.3809892,https://doi.org/10.1145/3805712.3809892
626,Method,SCORE-RAG: Self-Correcting Exploration-Exploitation Retrieval for Multi-hop Question Answering,"Shu Zhou, Rui Ling, Junan Chen, Tao Fan, Hao Wang",10.1145/3805712,10.1145/3805712.3809893,https://doi.org/10.1145/3805712.3809893
627,Method,Semantic Recall for Vector Search,"Leonardo Kuffo, Ioanna Tsakalidou, Roberta De Viti, Albert Angel, Jiří Iša, Rastislav Lenhardt",10.1145/3805712,10.1145/3805712.3809894,https://doi.org/10.1145/3805712.3809894
628,Method,Separating Wheat from Chaff: Fine-Grained Defenses Against Poisoning in Multi-Perspective RAG,"Yanxiao Zhao, Longzhu He, Li Sun, Sen Su",10.1145/3805712,10.1145/3805712.3809895,https://doi.org/10.1145/3805712.3809895
629,Method,Spectral Tempering for Embedding Compression in Dense Passage Retrieval,"Yongkang Li, Panagiotis Eustratiadis, Evangelos Kanoulas",10.1145/3805712,10.1145/3805712.3809896,https://doi.org/10.1145/3805712.3809896
630,Method,StAR: Adaptive Structure-Aware Reranking for Semantic–Structural Alignment in GraphRAG,"Junghyun Oh, Sungsu Lim",10.1145/3805712,10.1145/3805712.3809897,https://doi.org/10.1145/3805712.3809897
631,Method,Targeted Parameter Selection for Rank-Biased Measurement,Alistair Moffat,10.1145/3805712,10.1145/3805712.3809898,https://doi.org/10.1145/3805712.3809898
632,Method,TDHGNN: A Temporal Directed Hypergraph Neural Network for Bitcoin Fraud Detection,"Zheng Gong, Shuheng Shen, Changhua Meng, Ying Sun",10.1145/3805712,10.1145/3805712.3809899,https://doi.org/10.1145/3805712.3809899
633,Method,Temporal User-Agnostic Ranking: Detecting Preference Evolution while Preserving Ethical Principles,"Guilherme Ramos, Ludovico Boratto, Mirko Marras",10.1145/3805712,10.1145/3805712.3809900,https://doi.org/10.1145/3805712.3809900
634,Method,Towards Emotional Intelligence in Conversational AI: How Well Can LLMs Recognise Emotion in Conversations?,"Islam A. Hassan, Yvette Graham",10.1145/3805712,10.1145/3805712.3809902,https://doi.org/10.1145/3805712.3809902
635,Method,Unifying On- and Off-Policy Variance Reduction Methods,Olivier Jeunen,10.1145/3805712,10.1145/3805712.3809903,https://doi.org/10.1145/3805712.3809903
636,Method,When Context Bites: Detecting RAG Poisoning via Document-Level Attention Collapse,"Yingtao Ren, Ziyi Zhao, Yiwei Fu, Xiao Luo, Yu-Cheng Chang, Chin-Teng Lin",10.1145/3805712,10.1145/3805712.3809904,https://doi.org/10.1145/3805712.3809904
637,Method,When LLM Judges Inflate Scores: Exploring Overrating in Relevance Assessment,"Chuting Yu, Hang Li, Guido Zuccon, Joel Mackenzie, Teerapong Leelanupab",10.1145/3805712,10.1145/3805712.3809905,https://doi.org/10.1145/3805712.3809905
638,Method,When RAG Disagrees: Detecting Latent Epistemic Conflict via Logit Interactions,"Saisab Sadhu, Dwaipayan Roy, Tanmay Basu",10.1145/3805712,10.1145/3805712.3809906,https://doi.org/10.1145/3805712.3809906
639,Method,WPGRec: Wavelet Packet Guided Graph Enhanced Sequential Recommendation,"Peilin Liu, Zhiquan Ji, Gang Yan",10.1145/3805712,10.1145/3805712.3809907,https://doi.org/10.1145/3805712.3809907
640,Method,ZIPBid: Hierarchical Zero-shot Incremental Spend Planning for Auto-bidding,"Yunke Bai, Wenzheng Shu, Jinan Pang, Wentao Bai, Yunshan Peng, Ji Wu, Yanxiang Zeng, Kaiyuan Li, Xialong Liu",10.1145/3805712,10.1145/3805712.3809908,https://doi.org/10.1145/3805712.3809908
641,Method,ZoRRO: A Zero-Weight Personalized Recommender System for Scalable News Recommendation,"Johannes Kruse, Ryotaro Shimizu, Kasper Lindskow, Jon Tofteskov, Michael Riis Andersen, Julian McAuley, Jes Frellsen",10.1145/3805712,10.1145/3805712.3809909,https://doi.org/10.1145/3805712.3809909
642,Method,A Graph-Enhanced MLLM for Hierarchical Multimodal Emotion Understanding and Support in Conversations,"Geng Tu, Taiyu Niu, Xi Zeng, Ruifeng Xu, Min Zhang",10.1145/3805712,10.1145/3805712.3809910,https://doi.org/10.1145/3805712.3809910
643,Method,ACE: Anisotropy-Controllable Embedding for LLM-enhanced Sequential Recommendation,"Dongcheol Lee, Hye-young Kim, Jongwuk Lee",10.1145/3805712,10.1145/3805712.3809911,https://doi.org/10.1145/3805712.3809911
644,Method,Adaptive Autoguidance for Item-Side Fairness in Diffusion Recommender Systems,"Zihan Li, Gustavo Escobedo, Marta Moscati, Oleg Lesota, Markus Schedl",10.1145/3805712,10.1145/3805712.3809912,https://doi.org/10.1145/3805712.3809912
645,Method,"Answer First, Evidence Second? Uncovering Hidden Risks in Well-Structured AI Search Summaries","Jinman Li, Xuanang Chen, Ruoxi Xu, Hongyu Lin, Yaojie Lu, Zecheng Fan, Xianpei Han, Le Sun",10.1145/3805712,10.1145/3805712.3809913,https://doi.org/10.1145/3805712.3809913
646,Method,APR: Adaptive Personalised Reranking For Conversational Search,"Shen Dong, Iadh Ounis, Debasis Ganguly",10.1145/3805712,10.1145/3805712.3809914,https://doi.org/10.1145/3805712.3809914
647,Method,Auditing Query Drift: Do Users Actually Benefit from Pseudo-Relevance Feedback?,"Zeyan Liang, Graham McDonald, Iadh Ounis",10.1145/3805712,10.1145/3805712.3809916,https://doi.org/10.1145/3805712.3809916
648,Method,Automating Generation of Long-Form Queries,"Shivani Upadhyay, Daniel Campos, Nandan Thakur, Ronak Pradeep, Nick Craswell, Jimmy Lin",10.1145/3805712,10.1145/3805712.3809917,https://doi.org/10.1145/3805712.3809917
649,Method,BeLink: Biomedical Entity Linking Meets Generative Re-Ranking,"Darya Shlyk, Stefano Montanelli, Lawrence Hunter",10.1145/3805712,10.1145/3805712.3809918,https://doi.org/10.1145/3805712.3809918
650,Method,Clustering-Based Methods for Vector-Based Pseudo-Relevance Feedback,"Xavier Velez, Andrew Yates, Eugene Yang, Trevor Adriaanse, Sanjeev Khudanpur",10.1145/3805712,10.1145/3805712.3809919,https://doi.org/10.1145/3805712.3809919
651,Method,ColBERTSaR: Sparsified ColBERT Index via Product Quantization,"Eugene Yang, Andrew Yates, Dawn Lawrie, James Mayfield, Saron Samuel, Rohan Jha",10.1145/3805712,10.1145/3805712.3809920,https://doi.org/10.1145/3805712.3809920
652,Method,CroSearch-R1: Better Leveraging Cross-lingual Knowledge for Retrieval-Augmented Generation,"Rui Qi, Fengran Mo, Sijin Lu, Yufeng Chen, Jian-Yun Nie, Kaiyu Huang",10.1145/3805712,10.1145/3805712.3809921,https://doi.org/10.1145/3805712.3809921
653,Method,Cross-Sensory Comparison of EEG Signals for Brain-Based Information Retrieval,"Niall McGuire, Yashar Moshfeghi",10.1145/3805712,10.1145/3805712.3809922,https://doi.org/10.1145/3805712.3809922
654,Method,Confidence-Based Stopping Methods for Systematic Reviews,"Aaron H.A. Fletcher, Mark Stevenson",10.1145/3805712,10.1145/3805712.3809924,https://doi.org/10.1145/3805712.3809924
655,Method,Efficient Memory Alignment for Long-term Conversational Information Seeking,"Qingyang Xu, Xiao Liu, Zhouhua Fang, Yong Li, Zhiwei Liu, Vincent Lee, Haishuai Wang",10.1145/3805712,10.1145/3805712.3809926,https://doi.org/10.1145/3805712.3809926
656,Method,Efficient Multivector Retrieval with Token-Aware Clustering and Hierarchical Indexing,"Silvio Martinico, Franco Maria Nardini, Cosimo Rulli, Rossano Venturini",10.1145/3805712,10.1145/3805712.3809927,https://doi.org/10.1145/3805712.3809927
657,Method,Enhancing Judgment Document Generation via Agentic Legal Information Collection and Rubric-Guided Optimization,"Weihang Su, Xuanyi Chen, Yueyue Wu, Qingyao Ai, Yiqun Liu",10.1145/3805712,10.1145/3805712.3809928,https://doi.org/10.1145/3805712.3809928
658,Method,Every Preference Has Its Strength: Injecting Ordinal Semantics into LLM-Based Recommenders,"Jiwon Jeong, Donghee Han, Sungrae Hong, Woosung Kang, Mun Yong Yi",10.1145/3805712,10.1145/3805712.3809929,https://doi.org/10.1145/3805712.3809929
659,Method,EviRAG: Evidence-Guided Retrieval-Augmented Generation for Medical Vision-Language Models,"Yiyang Gu, Jiayue Fan, Kaili Liu, Bohan Wu, Binqi Chen, Zequn Liu, Zhiping Xiao, Rong-Cheng Tu, Xiao Luo, Ming Zhang",10.1145/3805712,10.1145/3805712.3809930,https://doi.org/10.1145/3805712.3809930
660,Method,EvoMem: Timeline-Grounded Validity Adjudication for Non-Monotonic Multi-Agent Memory,"Zhenhua Wang, Chunlei Wang, Hanchen Luo, Yike Gao, Bang Wang",10.1145/3805712,10.1145/3805712.3809931,https://doi.org/10.1145/3805712.3809931
661,Method,Exploring and Improving Cross- and Multi-Domain Personalized Question Answering via a Dual Retrieval Augmentation Approach,"Ozel Yilmazel, Hamed Zamani, James Allan",10.1145/3805712,10.1145/3805712.3809932,https://doi.org/10.1145/3805712.3809932
662,Method,From Continuous Pretraining to Domain-Adaptive Reranking via Task Vector Adaptation,"Sanghyun Cho, Myeongjin Lee, Jong-hun Shin, Jeong Heo, Kiyoung Lee, Soojong Lim",10.1145/3805712,10.1145/3805712.3809933,https://doi.org/10.1145/3805712.3809933
663,Method,G-CoS: An Interpretable Gain-Cost Framework for User Satisfaction Estimation in Generative Information Retrieval,"Jia-Ling Shi, Zhijing Wu, Yidong Liang, Xian-Ling Mao",10.1145/3805712,10.1145/3805712.3809934,https://doi.org/10.1145/3805712.3809934
664,Method,GATHER: Convergence-Centric Hyper-Entity Retrieval for Zero-Shot Cell-Type Annotation,"Zhonghui Zhang, Feng Jiang, Shaowei Qin, Jiahao Zhao, Min Yang",10.1145/3805712,10.1145/3805712.3809935,https://doi.org/10.1145/3805712.3809935
665,Method,GeoSearch: Augmenting Worldwide Geolocalization with Web-Scale Reverse Image Search and Image Matching,"Tung-Duong Le-Duc, Hoang-Quoc Nguyen-Son, Minh-Son Dao",10.1145/3805712,10.1145/3805712.3809936,https://doi.org/10.1145/3805712.3809936
666,Method,HALO: Hyperbolic Adaptation via Lift Overlay for Hierarchy-Aware Cross-Modal Retrieval,"Teng Long, Andrew Yates",10.1145/3805712,10.1145/3805712.3809937,https://doi.org/10.1145/3805712.3809937
667,Method,HuffmanEmbed: Using Huffman Coding for Embedding Table Compression in Deep Learning Recommendation Models,"Chaoyi Jiang, Abdulla Alshabanah, Hossein Entezari Zarch, Keshav Balasubramanian, Murali Annavaram",10.1145/3805712,10.1145/3805712.3809938,https://doi.org/10.1145/3805712.3809938
668,Method,Improving Ad-hoc Search Effectiveness for Conversational Information Retrieval via Model Merging,"Ahmed Rayane Kebir, Jose G. Moreno, Lynda Tamine",10.1145/3805712,10.1145/3805712.3809939,https://doi.org/10.1145/3805712.3809939
669,Method,RubricRAG: Towards Interpretable and Reliable LLM Evaluation via Domain Knowledge Retrieval for Rubric Generation,"Kaustubh Dhole, Eugene Agichtein",10.1145/3805712,10.1145/3805712.3809940,https://doi.org/10.1145/3805712.3809940
670,Method,Is a Busy Search Agent a Good One? Overthinking and Overretrieval at Scale,"Xin Liu, Ruqing Zhang, Yu-An Liu, Lixin Su, Jiafeng Guo, Xueqi Cheng",10.1145/3805712,10.1145/3805712.3809941,https://doi.org/10.1145/3805712.3809941
671,Method,ItemRAG: Item-Based Retrieval-Augmented Generation for LLM-Based Recommendation,"Sunwoo Kim, Geon Lee, Kyungho Kim, Jaemin Yoo, Kijung Shin",10.1145/3805712,10.1145/3805712.3809942,https://doi.org/10.1145/3805712.3809942
672,Method,L2Rec: Towards Dual-View Understanding of LLMs for Personalized Recommendation,"Pingjun Pan, Tingting Zhou, Peiyao Lu, Tingting Fei, Hongxiang Chen, Chuanjiang Luo",10.1145/3805712,10.1145/3805712.3809943,https://doi.org/10.1145/3805712.3809943
673,Method,Learning to Reason for Multi-Step Retrieval of Personal Context in Personalized Question Answering,"Maryam Amirizaniani, Alireza Salemi, Hamed Zamani",10.1145/3805712,10.1145/3805712.3809944,https://doi.org/10.1145/3805712.3809944
674,Method,Learning to Route Queries to Heads for Attention-based Re-ranking with Large Language Models,"Yuxing Tian, Fengran Mo, Zhiqi Huang, Weixu Zhang, Jian-Yun Nie",10.1145/3805712,10.1145/3805712.3809945,https://doi.org/10.1145/3805712.3809945
675,Method,MEG-RAG: Quantifying Multi-modal Evidence Grounding for Evidence Selection in RAG,"Xihang Wang, Zihan Wang, Chengkai Huang, Quan Z. Sheng, Lina Yao",10.1145/3805712,10.1145/3805712.3809947,https://doi.org/10.1145/3805712.3809947
676,Method,Mine over Yours: How Authorship Biases Evaluation in Generative Information Retrieval,"Jeongwoo Ryu, Kyusik Kim, Soomin Kim, Jinsu Eun, Changhoon Oh, Bongwon Suh",10.1145/3805712,10.1145/3805712.3809948,https://doi.org/10.1145/3805712.3809948
677,Method,Modalities of Expert Search: How Users Transition Between Names and Topics,"Marjan Azimi, Alistair Moffat, Justin Zobel",10.1145/3805712,10.1145/3805712.3809949,https://doi.org/10.1145/3805712.3809949
678,Method,MuPP: Multi-Preference Padding for Sequential Recommendation,"Wooseung Kang, Minje Kim, Suwon Lee, Gun-Woo Kim, Sang-Min Choi",10.1145/3805712,10.1145/3805712.3809950,https://doi.org/10.1145/3805712.3809950
679,Method,"One Pass, Any Order: Position-Invariant Listwise Reranking for LLM-Based Recommendation","Ethan Bito, Yongli Ren, Estrid He",10.1145/3805712,10.1145/3805712.3809952,https://doi.org/10.1145/3805712.3809952
680,Method,Optimal Re-Ranking Depth,"Siqing Huo, Andrew Parry, Debasis Ganguly, Charles L. A. Clarke",10.1145/3805712,10.1145/3805712.3809953,https://doi.org/10.1145/3805712.3809953
681,Method,LTRR: Learning To Rank Retrievers for LLMs,"To Eun Kim, Fernando Diaz",10.1145/3805712,10.1145/3805712.3809954,https://doi.org/10.1145/3805712.3809954
682,Method,Partial Label Learning-Inspired Denoising Implicit Feedback for Recommendation,"Huilin Chen, Jie Lu, Kezhi Lu, Zhen Fang, Guangquan Zhang",10.1145/3805712,10.1145/3805712.3809955,https://doi.org/10.1145/3805712.3809955
